segment_id,mode,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,allocation,utilization,objective_score
truck|cost_7|cap_10|rel_4,truck,cost_7,cap_10,rel_4,2,138.8122,0.1876650611401591,1.0,0.3469050661477579,138.8122,1.0,0.3554336104775244
truck|cost_1|cap_9|rel_5,truck,cost_1,cap_9,rel_5,7,137.7766,0.1363461642796485,1.0,0.7843150982150204,137.7766,1.0,0.14782805070465152
truck|cost_7|cap_9|rel_3,truck,cost_7,cap_9,rel_3,9,137.58745,0.18862927953463035,1.0,0.12047875905751064,137.58745,1.0,0.40741342507820427
truck|cost_7|cap_10|rel_5,truck,cost_7,cap_10,rel_5,2,136.8866,0.1934360266088865,1.0,0.594055478669411,136.8866,1.0,0.31348530399550073
truck|cost_8|cap_7|rel_4,truck,cost_8,cap_7,rel_4,61,133.97129999999999,0.20608119660277874,1.0,0.4042864333406668,133.97129999999999,1.0,0.38270538924791253
truck|cost_9|cap_8|rel_1,truck,cost_9,cap_8,rel_1,20,132.14448,0.22811217236793016,1.0,0.0,132.14448,1.0,0.5195342020546074
truck|cost_9|cap_7|rel_5,truck,cost_9,cap_7,rel_5,70,131.85963,0.22657717489974263,1.0,0.8173486523952543,131.85963,1.0,0.3361155365084534
truck|cost_4|cap_8|rel_1,truck,cost_4,cap_8,rel_1,21,131.5014,0.16676830331539066,1.0,0.0,131.5014,1.0,0.3865779826944895
truck|cost_4|cap_9|rel_3,truck,cost_4,cap_9,rel_3,11,130.77535,0.16757424064656543,1.0,0.057780400523789625,130.77535,1.0,0.3755936349269327
truck|cost_8|cap_10|rel_3,truck,cost_8,cap_10,rel_3,3,130.67759999999998,0.1999589064996602,1.0,0.18571557987048606,130.67759999999998,1.0,0.41759511807025246
truck|cost_6|cap_10|rel_5,truck,cost_6,cap_10,rel_5,2,129.5394,0.1784028643022895,1.0,0.5969423729915029,129.5394,1.0,0.28026645810703743
truck|cost_10|cap_9|rel_5,truck,cost_10,cap_9,rel_5,12,128.299,0.2751373128518743,1.0,0.7496175130691624,128.299,1.0,0.45628803836740695
truck|cost_8|cap_9|rel_3,truck,cost_8,cap_9,rel_3,11,121.0752,0.2086037870588603,1.0,0.03457584782762066,121.0752,1.0,0.4696335605893753
truck|cost_2|cap_8|rel_4,truck,cost_2,cap_8,rel_4,22,120.74906,0.15513447574470465,1.0,0.35262329806561166,120.74906,1.0,0.2836671404341818
truck|cost_2|cap_8|rel_1,truck,cost_2,cap_8,rel_1,21,118.821685,0.15645220663795292,1.0,0.0,118.821685,1.0,0.3642189558843145
truck|cost_10|cap_8|rel_2,truck,cost_10,cap_8,rel_2,24,118.51394,0.28081184993497627,1.0,0.0,118.51394,1.0,0.6337550687692675
truck|cost_10|cap_8|rel_5,truck,cost_10,cap_8,rel_5,23,116.29907,0.25833345952508974,1.0,0.8272241379052108,116.29907,1.0,0.402767928360912
truck|cost_3|cap_8|rel_4,truck,cost_3,cap_8,rel_4,19,115.7578,0.16103978185001197,1.0,0.4298666543691268,115.7578,1.0,0.27944672529934195
truck|cost_5|cap_7|rel_4,truck,cost_5,cap_7,rel_4,54,111.841,0.1738617209483681,1.0,0.3871431815516104,111.841,1.0,0.3166504348331478
truck|cost_1|cap_9|rel_4,truck,cost_1,cap_9,rel_4,8,111.3674,0.14144267862138754,1.0,0.30827413941232484,111.3674,1.0,0.2637633844850005
