origin_date,hs_code,actual_supply,demand_proxy,demand_proxy_ma12,month,q10,q50,q90,prediction_interval_width,forecast_date,horizon_months,cqr_qhat,cqr_qhat_global,predicted_gap_pct,lower_gap_pct,upper_gap_pct,forecast_month,seasonal_index,demand_proxy_base,demand_proxy_seasonal,demand_proxy_selected,risk_q10,risk_q50,risk_q90,demand_proxy_used,baseline_supply_demand_ratio,risk_supply_demand_ratio,actual_supply_demand_ratio,baseline_shortfall_usd,risk_shortfall_usd,actual_shortfall_usd,baseline_shortage_flag,risk_shortage_flag,actual_shortage_flag,track,trigger_active,initial_inventory_months,initial_inventory_usd,baseline_ending_inventory_usd,baseline_cumulative_shortfall_usd,baseline_stockout_step,baseline_stockout_flag,risk_ending_inventory_usd,risk_cumulative_shortfall_usd,risk_stockout_step,risk_stockout_flag,actual_ending_inventory_usd,actual_cumulative_shortfall_usd,actual_stockout_step,actual_stockout_flag,risk_first_stockout_date,risk_ending_inventory_months,trigger_threshold_pct,effective_predicted_gap_pct,effective_lower_gap_pct,effective_upper_gap_pct,substitution_elasticity,elastic_predicted_gap_pct,elastic_lower_gap_pct,elastic_upper_gap_pct,breach_line_q10,module1_bias_factor
2021-09-01,854233,313533306,261449137.0,278543102.75,9,415066806.9752224,415066806.9752224,586073424.4822347,171006617.5070123,2021-10-01,1,0.0,0.0,18.35,15.32,21.41,10,1.1225335671812395,261449137.0,293485432.3930666,293485432.3930666,415066806.9752224,415066806.9752224,586073424.4822347,293485432.3930666,1.4142671531966235,1.4142671531966235,1.068309603796904,0.0,0.0,0.0,False,False,False,baseline,True,1.0,293485432.3930666,415066806.9752224,0.0,,False,415066806.9752224,0.0,,False,313533306.00000006,0.0,,False,,1.4142671531966235,,,,,,,,,,
2021-10-01,854233,372936481,251984689.0,285373705.6666667,10,426963171.51945794,426963171.51945794,534355238.90762293,107392067.388165,2021-11-01,1,0.0,0.0,18.48,15.44,21.56,11,1.0695760636727996,251984689.0,269516791.7664346,269516791.7664346,426963171.51945794,426963171.51945794,534355238.90762293,269516791.7664346,1.584180223878101,1.584180223878101,1.3837226191204803,0.0,0.0,0.0,False,False,False,baseline,True,1.0,269516791.7664346,426963171.5194579,0.0,,False,426963171.5194579,0.0,,False,372936481.00000006,0.0,,False,,1.5841802238781009,,,,,,,,,,
2021-11-01,854233,382262505,257803673.0,290502757.0833333,11,409275514.077499,456867517.13874066,572592977.5606103,163317463.48311132,2021-12-01,1,0.0,0.0,18.48,15.44,21.56,12,0.9173793054357191,257803673.0,236503754.47551724,236503754.47551724,409275514.077499,456867517.13874066,572592977.5606103,236503754.47551724,1.9317558748778145,1.9317558748778145,1.6163062859096033,0.0,0.0,0.0,False,False,False,baseline,True,1.0,236503754.47551724,456867517.13874066,0.0,,False,456867517.13874066,0.0,,False,382262505.0,0.0,,False,,1.9317558748778145,,,,,,,,,,
2021-12-01,854233,349602711,244789184.0,300097157.75,12,527156196.0845694,527156196.0845694,571172448.2143216,44016252.12975222,2022-01-01,1,0.0,0.0,18.48,15.44,21.56,1,1.0242661014545764,244789184.0,250729263.17392698,250729263.17392698,527156196.0845694,527156196.0845694,571172448.2143216,250729263.17392698,2.1024917052417984,2.1024917052417984,1.3943434706202844,0.0,0.0,0.0,False,False,False,baseline,True,1.0,250729263.17392698,527156196.08456945,0.0,,False,527156196.08456945,0.0,,False,349602711.0,0.0,,False,,2.102491705241799,,,,,,,,,,
2021-01-01,854239,3439596090,4153479501.0,3794422087.9166665,1,4718460395.060447,4718460395.060447,4718460395.060447,0.0,2021-02-01,1,0.0,0.0,17.95,15.0,20.9,2,0.9418373804749332,4153479501.0,3911902253.0781727,3911902253.0781727,4718460395.060447,4718460395.060447,4718460395.060447,3911902253.0781727,1.2061805458834292,1.2061805458834292,0.8792643239726843,0.0,0.0,472306163.0781727,False,False,False,baseline,True,1.0,3911902253.0781727,4718460395.060446,0.0,,False,4718460395.060446,0.0,,False,3439596090.0,0.0,,False,,1.206180545883429,,,,,,,,,,
2021-02-01,854239,4587184430,3409319222.0,3805740656.0833335,2,3717397474.316256,4273258986.41106,4273258986.41106,555861512.0948038,2021-03-01,1,0.0,0.0,17.95,15.0,20.9,3,1.0275065302646784,3409319222.0,3503097764.3618927,3503097764.3618927,3717397474.316256,4273258986.41106,4273258986.41106,3503097764.3618927,1.2198514782785275,1.2198514782785275,1.3094651472953052,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3503097764.3618927,4273258986.4110603,0.0,,False,4273258986.4110603,0.0,,False,4587184430.0,0.0,,False,,1.2198514782785277,,,,,,,,,,
2021-03-01,854239,4001548201,4128265570.0,3808263728.4166665,3,3824784989.5718126,3824784989.5718126,4145228802.8810663,320443813.3092537,2021-04-01,1,0.0,0.0,17.95,15.0,20.9,4,0.9992489714927794,4128265570.0,4125165124.8715525,4125165124.8715525,3824784989.5718126,3824784989.5718126,4145228802.8810663,4125165124.8715525,0.9271834881254376,0.9271834881254376,0.9700334604483496,300380135.29973984,300380135.29973984,123616923.87155247,False,False,False,baseline,True,1.0,4125165124.8715525,3824784989.5718126,0.0,,False,3824784989.5718126,0.0,,False,4001548201.0,0.0,,False,,0.9271834881254376,,,,,,,,,,
2021-04-01,854239,4949540990,2927896194.0,3846506966.75,4,4632351372.667399,4632351372.667399,4632351372.667399,0.0,2021-05-01,1,0.0,0.0,19.0,15.89,22.11,5,0.9900297741796685,2927896194.0,2898704407.767331,2898704407.767331,4632351372.667399,4632351372.667399,4632351372.667399,2898704407.767331,1.5980764924683628,1.5980764924683628,1.7075011086805794,0.0,0.0,0.0,False,False,False,baseline,True,1.0,2898704407.767331,4632351372.667399,0.0,,False,4632351372.667399,0.0,,False,4949540990.0,0.0,,False,,1.5980764924683628,,,,,,,,,,
2021-05-01,854239,5165541075,3009123238.0,3935977967.3333335,5,3674659282.8414373,3917879007.1641736,4226264555.1159654,551605272.274528,2021-06-01,1,0.0,0.0,19.0,15.89,22.11,6,0.995272730288584,3009123238.0,2994898300.8590846,2994898300.8590846,3674659282.8414373,3917879007.1641736,4226264555.1159654,2994898300.8590846,1.308184323334229,1.308184323334229,1.724780128099264,0.0,0.0,0.0,False,False,False,baseline,True,1.0,2994898300.8590846,3917879007.1641736,0.0,,False,3917879007.1641736,0.0,,False,5165541075.0,0.0,,False,,1.308184323334229,,,,,,,,,,
2021-06-01,854239,5132813343,3353374516.0,4097679446.6666665,6,4769824553.220321,4829408350.830486,4829408350.830486,59583797.610165596,2021-07-01,1,0.0,0.0,19.0,15.89,22.11,7,1.006608074293256,3353374516.0,3375533863.9348392,3375533863.9348392,4769824553.220321,4829408350.830486,4829408350.830486,3375533863.9348392,1.4307094952976933,1.4307094952976933,1.520593052802827,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3375533863.9348392,4829408350.830486,0.0,,False,4829408350.830486,0.0,,False,5132813343.0,0.0,,False,,1.4307094952976933,,,,,,,,,,
2021-07-01,854239,5828396539,3714744787.0,4248693326.5833335,7,4531138314.923335,4531138314.923335,4613807929.655166,82669614.7318306,2021-08-01,1,0.0,0.0,18.35,15.32,21.41,8,0.9896858317691425,3714744787.0,3676430284.332181,3676430284.332181,4531138314.923335,4531138314.923335,4613807929.655166,3676430284.332181,1.232483132954719,1.232483132954719,1.5853412381675887,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3676430284.332181,4531138314.923335,0.0,,False,4531138314.923335,0.0,,False,5828396538.999999,0.0,,False,,1.232483132954719,,,,,,,,,,
2021-08-01,854239,5528839173,3894961359.0,4366865706.25,8,4248057835.4534593,4912912824.358754,4912912824.358754,664854988.9052949,2021-09-01,1,0.0,0.0,18.35,15.32,21.41,9,1.0253785493078071,3894961359.0,3993809827.901385,3993809827.901385,4248057835.4534593,4912912824.358754,4912912824.358754,3993809827.901385,1.2301318881125414,1.2301318881125414,1.384352137744431,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3993809827.901385,4912912824.358755,0.0,,False,4912912824.358755,0.0,,False,5528839173.0,0.0,,False,,1.2301318881125416,,,,,,,,,,
2021-09-01,854239,5547431961,3833871283.0,4527985304.583333,9,4835029104.85165,5149925254.0108795,5149925254.0108795,314896149.1592293,2021-10-01,1,0.0,0.0,18.35,15.32,21.41,10,1.063171130497329,3833871283.0,4076061266.1283555,4076061266.1283555,4835029104.85165,5149925254.0108795,5149925254.0108795,4076061266.1283555,1.263456292182412,1.263456292182412,1.3609785522849183,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4076061266.1283555,5149925254.0108795,0.0,,False,5149925254.0108795,0.0,,False,5547431961.0,0.0,,False,,1.263456292182412,,,,,,,,,,
2021-10-01,854239,6339158601,4818027752.0,4669232628.75,10,6058399065.534816,6058399065.534816,6058399065.534816,0.0,2021-11-01,1,0.0,0.0,18.48,15.44,21.56,11,0.9591099804276263,4818027752.0,4621018502.920481,4621018502.920481,6058399065.534816,6058399065.534816,6058399065.534816,4621018502.920481,1.3110527607076041,1.3110527607076041,1.3718098287192868,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4621018502.920481,6058399065.534815,0.0,,False,6058399065.534815,0.0,,False,6339158601.0,0.0,,False,,1.311052760707604,,,,,,,,,,
2021-11-01,854239,6827858123,3947026876.0,4730016312.833333,11,5035253309.602805,5213228616.169206,5213228616.169206,177975306.56640053,2021-12-01,1,0.0,0.0,18.48,15.44,21.56,12,0.9781425847305427,3947026876.0,3860755070.4915595,3860755070.4915595,5035253309.602805,5213228616.169206,5213228616.169206,3860755070.4915595,1.3503132213734155,1.3503132213734155,1.7685292121187741,0.0,0.0,0.0,False,False,False,baseline,True,1.0,3860755070.4915595,5213228616.169205,0.0,,False,5213228616.169205,0.0,,False,6827858123.0,0.0,,False,,1.3503132213734153,,,,,,,,,,
2021-12-01,854239,5950743962,4342974757.0,4929360623.25,12,5467455443.344568,5473938242.564974,5473938242.564974,6482799.220405579,2022-01-01,1,0.0,0.0,18.48,15.44,21.56,1,1.0240084622736525,4342974757.0,4447242902.60886,4447242902.60886,5467455443.344568,5473938242.564974,5473938242.564974,4447242902.60886,1.2308610890927116,1.2308610890927116,1.338074868478434,0.0,0.0,0.0,False,False,False,baseline,True,1.0,4447242902.60886,5473938242.564974,0.0,,False,5473938242.564974,0.0,,False,5950743962.0,0.0,,False,,1.2308610890927116,,,,,,,,,,
2022-01-01,854231,10144241332,9747111924.0,13130941594.833334,1,6604390808.44617,9788259065.26432,12856827773.604565,3966785698.6702557,2022-02-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,2,0.8745421716419953,9747111924.0,8524260429.252547,8524260429.252547,6604390808.44617,9788259065.26432,12856827773.604565,8524260429.252547,1.1482824986991402,1.1482824986991402,1.1900435722480034,0.0,0.0,0.0,False,False,False,baseline,True,1.0,8524260429.252547,9788259065.26432,0.0,,False,9788259065.26432,0.0,,False,10144241332.0,0.0,,False,,1.1482824986991402,,,,,,,,,,
2022-02-01,854231,15893014894,9780814160.0,13101360780.5,2,8184758779.684459,9556059121.538914,11536245054.599586,1065835008.4269905,2022-03-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,3,1.028460054826496,9780814160.0,10059176667.241367,10059176667.241367,8184758779.684459,9556059121.538914,11536245054.599586,10059176667.241367,0.9499842221341134,0.9499842221341134,1.579951860847326,503117545.7024536,503117545.7024536,0.0,False,False,False,baseline,True,1.0,10059176667.241367,9556059121.538914,0.0,,False,9556059121.538914,0.0,,False,15893014894.0,0.0,,False,,0.9499842221341134,,,,,,,,,,
2022-03-01,854231,10949323255,17742933078.0,13131646378.166666,3,7353891682.445332,10856943281.183062,11999768914.427132,2360225965.493661,2022-04-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,4,0.9440601236315116,17742933078.0,16750395595.202316,16750395595.202316,7353891682.445332,10856943281.183062,11999768914.427132,16750395595.202316,0.648160410270712,0.648160410270712,0.6536755023347705,5893452314.019255,5893452314.019255,5801072340.202316,True,True,True,baseline,True,1.0,16750395595.202316,10856943281.18306,0.0,,False,10856943281.18306,0.0,,False,10949323255.0,0.0,,False,,0.6481604102707119,,,,,,,,,,
2022-04-01,854231,12362946187,12570026058.0,12977486529.5,4,7233074132.138471,10139624278.0455,13350772664.497017,3832047265.870407,2022-05-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,5,1.0509202615286986,12570026058.0,13210095072.295916,13210095072.295916,7233074132.138471,10139624278.0455,13350772664.497017,13210095072.295916,0.7675663363930076,0.7675663363930076,0.9358710985303544,3070470794.250416,3070470794.250416,847148885.2959156,True,True,False,baseline,True,1.0,13210095072.295916,10139624278.0455,0.0,,False,10139624278.0455,0.0,,False,12362946186.999998,0.0,,False,,0.7675663363930076,,,,,,,,,,
2022-05-01,854231,15732363391,14704496724.0,12842427962.583334,5,7314004499.261151,9966254405.093212,12193549399.442654,2593893633.693363,2022-06-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,6,1.017448821258098,14704496724.0,14961072859.027365,14961072859.027365,7314004499.261151,9966254405.093212,12193549399.442654,14961072859.027365,0.6661457035201638,0.6661457035201638,1.051553156597807,4994818453.934153,4994818453.934153,0.0,True,True,False,baseline,True,1.0,14961072859.027365,9966254405.09321,0.0,,False,9966254405.09321,0.0,,False,15732363391.000002,0.0,,False,,0.6661457035201637,,,,,,,,,,
2022-06-01,854231,9305510816,15480777499.0,12647298751.166666,6,7548856775.87465,10478304355.667953,12492333552.040314,2657825509.6775265,2022-07-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,7,0.9898857016834234,15480777499.0,15324200297.202566,15324200297.202566,7548856775.87465,10478304355.667953,12492333552.040314,15324200297.202566,0.6837749541541015,0.6837749541541015,0.6072428339179775,4845895941.534613,4845895941.534613,6018689481.202566,True,True,True,baseline,True,1.0,15324200297.202566,10478304355.667955,0.0,,False,10478304355.667955,0.0,,False,9305510816.000002,0.0,,False,,0.6837749541541016,,,,,,,,,,
2022-07-01,854231,9284253916,12542491149.0,12668264242.166666,7,7135057362.803797,10239001182.734694,13319761298.033794,3899052668.7418604,2022-08-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,8,1.0807059466328355,12542491149.0,13554744770.314005,13554744770.314005,7135057362.803797,10239001182.734694,13319761298.033794,13554744770.314005,0.7553813337126746,0.7553813337126746,0.6849449453547272,3315743587.5793114,3315743587.5793114,4270490854.314005,True,True,True,baseline,True,1.0,13554744770.314005,10239001182.734694,0.0,,False,10239001182.734694,0.0,,False,9284253915.999998,0.0,,False,,0.7553813337126746,,,,,,,,,,
2022-08-01,854231,12739791163,15422237298.0,12398515881.083334,8,6989975922.887547,10174802086.164318,12397315204.746212,3121688015.370528,2022-09-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,9,1.0260655103385352,15422237298.0,15824225783.734362,15824225783.734362,6989975922.887547,10174802086.164318,12397315204.746212,15824225783.734362,0.6429889351441727,0.6429889351441727,0.8050814831077021,5649423697.570044,5649423697.570044,3084434620.7343616,True,True,False,baseline,True,1.0,15824225783.734362,10174802086.16432,0.0,,False,10174802086.16432,0.0,,False,12739791162.999998,0.0,,False,,0.6429889351441728,,,,,,,,,,
2022-09-01,854231,12332135325,13564183498.0,11887017265.916666,9,7048290233.072003,10376477951.399899,12599029918.555992,3265088418.9958496,2022-10-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,10,1.0468016294450389,13564183498.0,14199009387.797907,14199009387.797907,7048290233.072003,10376477951.399899,12599029918.555992,14199009387.797907,0.7307888647722884,0.7307888647722884,0.8685208234031997,3822531436.3980083,3822531436.3980083,1866874062.7979069,True,True,False,baseline,True,1.0,14199009387.797907,10376477951.3999,0.0,,False,10376477951.3999,0.0,,False,12332135324.999998,0.0,,False,,0.7307888647722885,,,,,,,,,,
2022-10-01,854231,9884640002,10211091043.0,11818317904.666666,10,6940886852.710535,9768794358.5154,12817248209.170341,3590710089.971669,2022-11-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,11,0.9869961007053311,10211091043.0,10078307043.388132,10078307043.388132,6940886852.710535,9768794358.5154,12817248209.170341,10078307043.388132,0.9692892185621803,0.9692892185621803,0.9807837724575789,309512684.87273216,309512684.87273216,193667041.3881321,False,False,False,baseline,True,1.0,10078307043.388132,9768794358.515402,0.0,,False,9768794358.515402,0.0,,False,9884640001.999998,0.0,,False,,0.9692892185621804,,,,,,,,,,
2022-11-01,854231,9506948455,11167987454.0,11995071594.833334,11,7477530783.215102,10259726204.336658,12695889951.111511,2932707901.40827,2022-12-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,12,1.075492432541878,11167987454.0,12011085993.499634,12011085993.499634,7477530783.215102,10259726204.336658,12695889951.111511,12011085993.499634,0.8541880567576648,0.8541880567576648,0.7915144775539142,1751359789.1629753,1751359789.1629753,2504137538.499634,False,False,True,baseline,True,1.0,12011085993.499634,10259726204.336658,0.0,,False,10259726204.336658,0.0,,False,9506948455.0,0.0,,False,,0.8541880567576648,,,,,,,,,,
2022-12-01,854231,7572954940,14637149253.0,11888125973.833334,12,6975177735.045598,9721523957.481037,12978319033.240128,3717490031.7063904,2023-01-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,1,0.8786212457661585,14637149253.0,12860510311.136057,12860510311.136057,6975177735.045598,9721523957.481037,12978319033.240128,12860510311.136057,0.7559205445419271,0.7559205445419271,0.5888533780376114,3138986353.6550198,3138986353.6550198,5287555371.136057,True,True,True,baseline,True,1.0,12860510311.136057,9721523957.48104,0.0,,False,9721523957.48104,0.0,,False,7572954939.999998,0.0,,False,,0.7559205445419273,,,,,,,,,,
2022-01-01,854232,1253118831,564438691.0,990903534.0833334,1,0.0,1086586115.8971434,2420735672.2916603,223614700.13742125,2022-02-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,2,0.886406071809556,564438691.0,500321882.86663777,500321882.86663777,0.0,1086586115.8971434,2420735672.2916603,500321882.86663777,2.17177411803668,2.17177411803668,2.5046252700764287,0.0,0.0,0.0,False,False,False,baseline,True,1.0,500321882.86663777,1086586115.8971434,0.0,,False,1086586115.8971434,0.0,,False,1253118831.0,0.0,,False,,2.17177411803668,,,,,,,,,,
2022-02-01,854232,1182805405,542343250.0,1038323728.5833334,2,0.0,1198356720.145065,2442266060.6750355,177907124.1874628,2022-03-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,3,1.0431200135517729,542343250.0,565729098.2897125,565729098.2897125,0.0,1198356720.145065,2442266060.6750355,565729098.2897125,2.11825186961018,2.11825186961018,2.0907628908885996,0.0,0.0,0.0,False,False,False,baseline,True,1.0,565729098.2897125,1198356720.1450653,0.0,,False,1198356720.1450653,0.0,,False,1182805405.0,0.0,,False,,2.1182518696101806,,,,,,,,,,
2022-03-01,854232,1072465024,692604863.0,1097555027.0,3,0.0,1065835256.0199642,2366155214.515383,157494325.2513497,2022-04-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,4,1.0045233929007555,692604863.0,695737786.920323,695737786.920323,0.0,1065835256.0199642,2366155214.515383,695737786.920323,1.5319496454804824,1.5319496454804824,1.5414787642155483,0.0,0.0,0.0,False,False,False,baseline,True,1.0,695737786.920323,1065835256.0199641,0.0,,False,1065835256.0199641,0.0,,False,1072465023.9999999,0.0,,False,,1.5319496454804822,,,,,,,,,,
2022-04-01,854232,1335148678,695969916.0,1138405072.1666667,4,0.0,1064320160.8807731,2341132499.114109,133986704.98926687,2022-05-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,5,0.9841858388438136,695969916.0,684963735.5885185,684963735.5885185,0.0,1064320160.8807731,2341132499.114109,684963735.5885185,1.5538343208291354,1.5538343208291354,1.9492253511097852,0.0,0.0,0.0,False,False,False,baseline,True,1.0,684963735.5885185,1064320160.8807732,0.0,,False,1064320160.8807732,0.0,,False,1335148678.0,0.0,,False,,1.5538343208291354,,,,,,,,,,
2022-05-01,854232,1084476936,953435340.0,1169779664.5,5,0.0,1075550705.9258008,2288563871.0969877,70187531.92711782,2022-06-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,6,1.0261889160004019,953435340.0,978404778.0310745,978404778.0310745,0.0,1075550705.9258008,2288563871.0969877,978404778.0310745,1.0992901200771128,1.0992901200771128,1.108413368731072,0.0,0.0,0.0,False,False,False,baseline,True,1.0,978404778.0310745,1075550705.9258008,0.0,,False,1075550705.9258008,0.0,,False,1084476936.0,0.0,,False,,1.0992901200771128,,,,,,,,,,
2022-06-01,854232,1543050651,997911927.0,1201589109.3333333,6,4763869.67036891,1172981198.4599774,2338533934.97848,48118798.81997275,2022-07-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,7,1.0399399365257673,997911927.0,1037768466.0226861,1037768466.0226861,4763869.67036891,1172981198.4599774,2338533934.97848,1037768466.0226861,1.1302918106150428,1.1302918106150428,1.4868929838597236,0.0,0.0,0.0,False,False,False,baseline,True,1.0,1037768466.0226861,1172981198.4599776,0.0,,False,1172981198.4599776,0.0,,False,1543050651.0,0.0,,False,,1.130291810615043,,,,,,,,,,
2022-07-01,854232,1374757483,936180082.0,1208802860.0833333,7,0.0,1053330667.2501483,2230381248.9563274,34224948.46211004,2022-08-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,8,1.0341581370688429,936180082.0,968158249.5620766,968158249.5620766,0.0,1053330667.2501483,2230381248.9563274,968158249.5620766,1.0879736527851696,1.0879736527851696,1.4199718730092306,0.0,0.0,0.0,False,False,False,baseline,True,1.0,968158249.5620766,1053330667.2501483,0.0,,False,1053330667.2501483,0.0,,False,1374757483.0,0.0,,False,,1.0879736527851696,,,,,,,,,,
2022-08-01,854232,1683571278,1198253513.0,1259375407.5,8,57748791.96367335,1200574425.2077425,2625475533.9322176,282075475.4804058,2022-09-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,9,1.0233014017400692,1198253513.0,1226174499.4928622,1226174499.4928622,57748791.96367335,1200574425.2077425,2625475533.9322176,1226174499.4928622,0.9791219974842832,0.9791219974842832,1.373027475857893,25600074.285119772,25600074.285119772,0.0,False,False,False,baseline,True,1.0,1226174499.4928622,1200574425.2077422,0.0,,False,1200574425.2077422,0.0,,False,1683571278.0,0.0,,False,,0.979121997484283,,,,,,,,,,
2022-09-01,854232,1229896603,1253630927.0,1274084071.6666667,9,0.0,1115417979.356647,2609373571.120887,351129958.5201707,2022-10-01,1,1142825633.244069,1142825633.244069,11.19,9.16,13.25,10,1.0076880061437614,1253630927.0,1263268849.2687852,1263268849.2687852,0.0,1115417979.356647,2609373571.120887,1263268849.2687852,0.8829616751828256,0.8829616751828256,0.9735826255130869,147850869.91213822,147850869.91213822,33372246.26878524,False,False,False,baseline,True,1.0,1263268849.2687852,1115417979.3566468,0.0,,False,1115417979.3566468,0.0,,False,1229896603.0000002,0.0,,False,,0.8829616751828254,,,,,,,,,,
2022-10-01,854232,1233645253,1332305835.0,1309912434.25,10,219973316.78461742,1468820961.9032326,2817076875.825526,311452292.55277085,2022-11-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,11,0.9553558198134668,1332305835.0,1272826133.2386904,1272826133.2386904,219973316.78461742,1468820961.9032326,2817076875.825526,1272826133.2386904,1.1539839759306605,1.1539839759306605,0.969217413741345,0.0,0.0,39180880.23869038,False,False,False,baseline,True,1.0,1272826133.2386904,1468820961.9032326,0.0,,False,1468820961.9032326,0.0,,False,1233645253.0,0.0,,False,,1.1539839759306605,,,,,,,,,,
2022-11-01,854232,933503344,1732576716.0,1301378331.5833333,11,0.0,1062304502.7017006,2582595756.6048527,377465620.6590828,2022-12-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,12,0.931809483054692,1732576716.0,1614431414.088556,1614431414.088556,0.0,1062304502.7017006,2582595756.6048527,1614431414.088556,0.6580053469174072,0.6580053469174072,0.5782242192846693,552126911.3868555,552126911.3868555,680928070.088556,True,True,True,baseline,True,1.0,1614431414.088556,1062304502.7017004,0.0,,False,1062304502.7017004,0.0,,False,933503344.0000002,0.0,,False,,0.6580053469174071,,,,,,,,,,
2022-12-01,854232,1132435511,991191349.0,1259800709.6666667,12,0.0,1183138969.0240896,2523942843.6411276,252105836.26152825,2023-01-01,1,1142825633.244069,1142825633.244069,6.03,4.67,7.41,1,1.0633229825471011,991191349.0,1053956541.4935646,1053956541.4935646,0.0,1183138969.0240896,2523942843.6411276,1053956541.4935646,1.1225690267527162,1.1225690267527162,1.0744612955247876,0.0,0.0,0.0,False,False,False,baseline,True,1.0,1053956541.4935646,1183138969.0240898,0.0,,False,1183138969.0240898,0.0,,False,1132435511.0,0.0,,False,,1.1225690267527164,,,,,,,,,,
2022-01-01,854233,342698963,275887862.0,311553267.8333333,1,0.0,503391023.92482704,1787860639.1725574,158289720.20701748,2022-02-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,2,0.8955013242004534,275887862.0,247057945.75183195,247057945.75183195,0.0,503391023.92482704,1787860639.1725574,247057945.75183195,2.037542336041602,2.037542336041602,1.3871197785487897,0.0,0.0,0.0,False,False,False,baseline,True,1.0,247057945.75183195,503391023.92482704,0.0,,False,503391023.92482704,0.0,,False,342698963.00000006,0.0,,False,,2.037542336041602,,,,,,,,,,
2022-02-01,854233,404453949,252895658.0,317696171.9166667,2,0.0,634385720.282406,1798262462.3457928,146220740.1829962,2022-03-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,3,1.0068416715341968,252895658.0,254625887.02446055,254625887.02446055,0.0,634385720.282406,1798262462.3457928,254625887.02446055,2.4914423576321756,2.4914423576321756,1.5884243103732272,0.0,0.0,0.0,False,False,False,baseline,True,1.0,254625887.02446055,634385720.282406,0.0,,False,634385720.282406,0.0,,False,404453949.0,0.0,,False,,2.4914423576321756,,,,,,,,,,
2022-03-01,854233,416888521,282103408.0,325179780.6666667,3,0.0,504842602.7738126,1784381649.221847,150826084.11302173,2022-04-01,1,1142825633.244069,1142825633.244069,16.6,13.81,19.4,4,0.9709436221613341,282103408.0,273906504.7875767,273906504.7875767,0.0,504842602.7738126,1784381649.221847,273906504.7875767,1.843120166734756,1.843120166734756,1.5220102980880665,0.0,0.0,0.0,False,False,False,baseline,True,1.0,273906504.7875767,504842602.77381253,0.0,,False,504842602.77381253,0.0,,False,416888521.0,0.0,,False,,1.8431201667347559,,,,,,,,,,
2022-04-01,854233,428811498,238372697.0,335375659.0833333,4,0.0,477104370.781289,1793374707.7063699,173444703.68101192,2022-05-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,5,0.9876144075928325,238372697.0,235420309.93396077,235420309.93396077,0.0,477104370.781289,1793374707.7063699,235420309.93396077,2.026606671765595,2.026606671765595,1.821471979712747,0.0,0.0,0.0,False,False,False,baseline,True,1.0,235420309.93396077,477104370.781289,0.0,,False,477104370.781289,0.0,,False,428811498.0,0.0,,False,,2.026606671765595,,,,,,,,,,
2022-05-01,854233,491086245,274710441.0,350251977.75,5,0.0,647850688.4858642,1814428258.9016228,176324080.04296166,2022-06-01,1,1142825633.244069,1142825633.244069,15.77,13.08,18.46,6,1.0198510311732338,274710441.0,280163726.5279038,280163726.5279038,0.0,647850688.4858642,1814428258.9016228,280163726.5279038,2.3124003114705123,2.3124003114705123,1.7528544865035864,0.0,0.0,0.0,False,False,False,baseline,True,1.0,280163726.5279038,647850688.4858642,0.0,,False,647850688.4858642,0.0,,False,491086245.0,0.0,,False,,2.3124003114705123,,,,,,,,,,
