month,hs_code,source,confidence,node_id,node_type,state,handling_capacity,storage_capacity
2018-02,8542,us_census_port_observed,high,2304,Port,XX,1524052,2286078.0
2018-02,8542,us_census_port_observed,high,2305,Port,XX,110142,165213.0
2018-02,8542,us_census_port_observed,high,2402,Port,XX,3692348,5538522.0
2018-02,8542,us_census_port_observed,high,2501,Port,XX,716414,1074621.0
2018-02,8542,us_census_port_observed,high,2506,Port,XX,602131,903196.5
2018-02,8542,us_census_port_observed,high,2507,Port,XX,48310,72465.0
2018-02,8542,us_census_port_observed,high,2601,Port,XX,45519,68278.5
2018-02,8542,us_census_port_observed,high,2604,Port,XX,46305,69457.5
2018-02,8542,us_census_port_observed,high,2605,Port,XX,299800,449700.0
2018-02,8542,us_census_port_observed,high,2704,Port,CA,4882193,7323289.5
2018-02,8542,us_census_port_observed,high,2709,Port,CA,3338404,5007606.0
2018-02,8542,us_census_port_observed,high,2720,Port,CA,131434396,197151594.0
2018-02,8542,us_census_port_observed,high,2722,Port,CA,42337,63505.5
2018-02,8542,us_census_port_observed,high,2801,Port,CA,241511368,362267052.0
2018-02,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2018-02,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2018-02,8542,us_census_port_observed,high,2811,Port,CA,700356,1050534.0
2018-02,8542,us_census_port_observed,high,2820,Port,CA,0,0.0
2018-02,8542,us_census_port_observed,high,2834,Port,CA,395463,593194.5
2018-02,8542,us_census_port_observed,high,2904,Port,XX,23512,35268.0
2018-02,8542,us_census_port_observed,high,2910,Port,XX,274990,412485.0
2018-02,8542,us_census_port_observed,high,3001,Port,IL,3492,5238.0
2018-02,8542,us_census_port_observed,high,3002,Port,IL,4616732,6925098.0
2018-02,8542,us_census_port_observed,high,3004,Port,IL,298345,447517.5
2018-02,8542,us_census_port_observed,high,3029,Port,IL,149020994,223531491.0
2018-02,8542,us_census_port_observed,high,3126,Port,XX,774518682,1161778023.0
2018-02,8542,us_census_port_observed,high,3205,Port,XX,4323672,6485508.0
2018-02,8542,us_census_port_observed,high,3303,Port,XX,3091,4636.5
2018-02,8542,us_census_port_observed,high,3307,Port,XX,348464,522696.0
2018-02,8542,us_census_port_observed,high,3401,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,3501,Port,XX,33164,49746.0
2018-02,8542,us_census_port_observed,high,3502,Port,XX,2341,3511.5
2018-02,8542,us_census_port_observed,high,3801,Port,XX,156034,234051.0
2018-02,8542,us_census_port_observed,high,3802,Port,XX,327428,491142.0
2018-02,8542,us_census_port_observed,high,3807,Port,XX,1272756,1909134.0
2018-02,8542,us_census_port_observed,high,3901,Port,XX,28531309,42796963.5
2018-02,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,4101,Port,XX,40204278,60306417.0
2018-02,8542,us_census_port_observed,high,4102,Port,XX,2833631,4250446.5
2018-02,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,4110,Port,XX,112668,169002.0
2018-02,8542,us_census_port_observed,high,4115,Port,XX,11202,16803.0
2018-02,8542,us_census_port_observed,high,5201,Port,XX,101533,152299.5
2018-02,8542,us_census_port_observed,high,5203,Port,XX,2915,4372.5
2018-02,8542,us_census_port_observed,high,5206,Port,XX,9942769,14914153.5
2018-02,8542,us_census_port_observed,high,5301,Port,TX,124060,186090.0
2018-02,8542,us_census_port_observed,high,5309,Port,TX,715862,1073793.0
2018-02,8542,us_census_port_observed,high,5401,Port,XX,104566,156849.0
2018-02,8542,us_census_port_observed,high,5501,Port,XX,8212807,12319210.5
2018-02,8542,us_census_port_observed,high,5506,Port,XX,104624,156936.0
2018-03,8542,us_census_port_observed,high,-,Port,XX,1689851559,2534777338.5
2018-03,8542,us_census_port_observed,high,0212,Port,XX,57290078,85935117.0
2018-03,8542,us_census_port_observed,high,0401,Port,XX,20352,30528.0
2018-03,8542,us_census_port_observed,high,0417,Port,XX,634442,951663.0
2018-03,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,0708,Port,XX,22621,33931.5
2018-03,8542,us_census_port_observed,high,0712,Port,XX,30810,46215.0
2018-03,8542,us_census_port_observed,high,0901,Port,XX,74952,112428.0
2018-03,8542,us_census_port_observed,high,1001,Port,NY,0,0.0
2018-03,8542,us_census_port_observed,high,1003,Port,NY,2426517,3639775.5
2018-03,8542,us_census_port_observed,high,1012,Port,NY,7370073,11055109.5
2018-03,8542,us_census_port_observed,high,1101,Port,NY,3119337,4679005.5
2018-03,8542,us_census_port_observed,high,1108,Port,NY,69613,104419.5
2018-03,8542,us_census_port_observed,high,1303,Port,XX,4511,6766.5
2018-03,8542,us_census_port_observed,high,1401,Port,XX,125078,187617.0
2018-03,8542,us_census_port_observed,high,1404,Port,XX,19197,28795.5
2018-03,8542,us_census_port_observed,high,1512,Port,XX,316700,475050.0
2018-03,8542,us_census_port_observed,high,1601,Port,XX,541266,811899.0
2018-03,8542,us_census_port_observed,high,1603,Port,XX,14882,22323.0
2018-03,8542,us_census_port_observed,high,1703,Port,XX,166938,250407.0
2018-03,8542,us_census_port_observed,high,1704,Port,XX,89896444,134844666.0
2018-03,8542,us_census_port_observed,high,1801,Port,XX,32228,48342.0
2018-03,8542,us_census_port_observed,high,1803,Port,XX,464634,696951.0
2018-03,8542,us_census_port_observed,high,1808,Port,XX,43279,64918.5
2018-03,8542,us_census_port_observed,high,1901,Port,XX,40537,60805.5
2018-03,8542,us_census_port_observed,high,1910,Port,XX,91513,137269.5
2018-03,8542,us_census_port_observed,high,2002,Port,XX,278374038,417561057.0
2018-03,8542,us_census_port_observed,high,2006,Port,XX,271977,407965.5
2018-03,8542,us_census_port_observed,high,2015,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,2301,Port,XX,836713,1255069.5
2018-03,8542,us_census_port_observed,high,2302,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,2304,Port,XX,1171053,1756579.5
2018-03,8542,us_census_port_observed,high,2305,Port,XX,111779,167668.5
2018-03,8542,us_census_port_observed,high,2402,Port,XX,4324122,6486183.0
2018-03,8542,us_census_port_observed,high,2501,Port,XX,1935614,2903421.0
2018-03,8542,us_census_port_observed,high,2506,Port,XX,1048341,1572511.5
2018-03,8542,us_census_port_observed,high,2507,Port,XX,18751,28126.5
2018-03,8542,us_census_port_observed,high,2601,Port,XX,50874,76311.0
2018-03,8542,us_census_port_observed,high,2604,Port,XX,117963,176944.5
2018-03,8542,us_census_port_observed,high,2605,Port,XX,80457,120685.5
2018-03,8542,us_census_port_observed,high,2704,Port,CA,8940255,13410382.5
2018-03,8542,us_census_port_observed,high,2709,Port,CA,3118865,4678297.5
2018-03,8542,us_census_port_observed,high,2720,Port,CA,149980506,224970759.0
2018-03,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2018-03,8542,us_census_port_observed,high,2801,Port,CA,245982490,368973735.0
2018-03,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2018-03,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2018-03,8542,us_census_port_observed,high,2811,Port,CA,242570,363855.0
2018-03,8542,us_census_port_observed,high,2820,Port,CA,0,0.0
2018-03,8542,us_census_port_observed,high,2834,Port,CA,671319,1006978.5
2018-03,8542,us_census_port_observed,high,2901,Port,XX,4058,6087.0
2018-03,8542,us_census_port_observed,high,2904,Port,XX,1480000,2220000.0
2018-03,8542,us_census_port_observed,high,2910,Port,XX,177289,265933.5
2018-03,8542,us_census_port_observed,high,3001,Port,IL,21645,32467.5
2018-03,8542,us_census_port_observed,high,3002,Port,IL,3675052,5512578.0
2018-03,8542,us_census_port_observed,high,3004,Port,IL,11646448,17469672.0
2018-03,8542,us_census_port_observed,high,3029,Port,IL,77879006,116818509.0
2018-03,8542,us_census_port_observed,high,3126,Port,XX,627300680,940951020.0
2018-03,8542,us_census_port_observed,high,3205,Port,XX,5515104,8272656.0
2018-03,8542,us_census_port_observed,high,3303,Port,XX,114766,172149.0
2018-03,8542,us_census_port_observed,high,3307,Port,XX,618842,928263.0
2018-03,8542,us_census_port_observed,high,3310,Port,XX,2505,3757.5
2018-03,8542,us_census_port_observed,high,3401,Port,XX,9729,14593.5
2018-03,8542,us_census_port_observed,high,3501,Port,XX,123550,185325.0
2018-03,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,3801,Port,XX,202352,303528.0
2018-03,8542,us_census_port_observed,high,3802,Port,XX,574730,862095.0
2018-03,8542,us_census_port_observed,high,3807,Port,XX,956762,1435143.0
2018-03,8542,us_census_port_observed,high,3901,Port,XX,32775583,49163374.5
2018-03,8542,us_census_port_observed,high,3902,Port,XX,29321,43981.5
2018-03,8542,us_census_port_observed,high,4101,Port,XX,45332788,67999182.0
2018-03,8542,us_census_port_observed,high,4102,Port,XX,3478979,5218468.5
2018-03,8542,us_census_port_observed,high,4103,Port,XX,25896,38844.0
2018-03,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,4110,Port,XX,147791,221686.5
2018-03,8542,us_census_port_observed,high,4115,Port,XX,2542,3813.0
2018-03,8542,us_census_port_observed,high,5201,Port,XX,2109,3163.5
2018-03,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2018-03,8542,us_census_port_observed,high,5206,Port,XX,3732148,5598222.0
2018-03,8542,us_census_port_observed,high,5210,Port,XX,10289,15433.5
2018-03,8542,us_census_port_observed,high,5301,Port,TX,211447,317170.5
2018-03,8542,us_census_port_observed,high,5309,Port,TX,2016479,3024718.5
2018-03,8542,us_census_port_observed,high,5401,Port,XX,365616,548424.0
2018-03,8542,us_census_port_observed,high,5501,Port,XX,11290860,16936290.0
2018-03,8542,us_census_port_observed,high,5506,Port,XX,33504,50256.0
2018-04,8542,us_census_port_observed,high,-,Port,XX,1796922969,2695384453.5
2018-04,8542,us_census_port_observed,high,0212,Port,XX,51471173,77206759.5
2018-04,8542,us_census_port_observed,high,0401,Port,XX,38103,57154.5
2018-04,8542,us_census_port_observed,high,0417,Port,XX,858822,1288233.0
2018-04,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,0708,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,0712,Port,XX,48780,73170.0
2018-04,8542,us_census_port_observed,high,0901,Port,XX,189762,284643.0
2018-04,8542,us_census_port_observed,high,1001,Port,NY,16194,24291.0
2018-04,8542,us_census_port_observed,high,1003,Port,NY,4535584,6803376.0
2018-04,8542,us_census_port_observed,high,1012,Port,NY,4690678,7036017.0
2018-04,8542,us_census_port_observed,high,1101,Port,NY,3358586,5037879.0
2018-04,8542,us_census_port_observed,high,1108,Port,NY,1143987,1715980.5
2018-04,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,1401,Port,XX,2393631,3590446.5
2018-04,8542,us_census_port_observed,high,1404,Port,XX,2990,4485.0
2018-04,8542,us_census_port_observed,high,1503,Port,XX,6246,9369.0
2018-04,8542,us_census_port_observed,high,1512,Port,XX,367233,550849.5
2018-04,8542,us_census_port_observed,high,1601,Port,XX,445529,668293.5
2018-04,8542,us_census_port_observed,high,1603,Port,XX,35952,53928.0
2018-04,8542,us_census_port_observed,high,1703,Port,XX,165389,248083.5
2018-04,8542,us_census_port_observed,high,1704,Port,XX,76616173,114924259.5
2018-04,8542,us_census_port_observed,high,1801,Port,XX,69254,103881.0
2018-04,8542,us_census_port_observed,high,1803,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,1808,Port,XX,31991,47986.5
2018-04,8542,us_census_port_observed,high,1901,Port,XX,5710,8565.0
2018-04,8542,us_census_port_observed,high,1910,Port,XX,210814,316221.0
2018-04,8542,us_census_port_observed,high,2002,Port,XX,282675811,424013716.5
2018-04,8542,us_census_port_observed,high,2006,Port,XX,150503,225754.5
2018-04,8542,us_census_port_observed,high,2015,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,2301,Port,XX,353666,530499.0
2018-04,8542,us_census_port_observed,high,2302,Port,XX,20879,31318.5
2018-04,8542,us_census_port_observed,high,2304,Port,XX,1340413,2010619.5
2018-04,8542,us_census_port_observed,high,2305,Port,XX,53494,80241.0
2018-04,8542,us_census_port_observed,high,2402,Port,XX,3408248,5112372.0
2018-04,8542,us_census_port_observed,high,2501,Port,XX,2039740,3059610.0
2018-04,8542,us_census_port_observed,high,2506,Port,XX,617496,926244.0
2018-04,8542,us_census_port_observed,high,2507,Port,XX,22144,33216.0
2018-04,8542,us_census_port_observed,high,2601,Port,XX,50875,76312.5
2018-04,8542,us_census_port_observed,high,2604,Port,XX,5396,8094.0
2018-04,8542,us_census_port_observed,high,2605,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,2704,Port,CA,7577329,11365993.5
2018-04,8542,us_census_port_observed,high,2709,Port,CA,2945944,4418916.0
2018-04,8542,us_census_port_observed,high,2720,Port,CA,162034210,243051315.0
2018-04,8542,us_census_port_observed,high,2721,Port,CA,75326,112989.0
2018-04,8542,us_census_port_observed,high,2722,Port,CA,12231,18346.5
2018-04,8542,us_census_port_observed,high,2801,Port,CA,310555749,465833623.5
2018-04,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2018-04,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2018-04,8542,us_census_port_observed,high,2811,Port,CA,260159,390238.5
2018-04,8542,us_census_port_observed,high,2820,Port,CA,0,0.0
2018-04,8542,us_census_port_observed,high,2834,Port,CA,2468727,3703090.5
2018-04,8542,us_census_port_observed,high,2901,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,2904,Port,XX,2975668,4463502.0
2018-04,8542,us_census_port_observed,high,2910,Port,XX,62000,93000.0
2018-04,8542,us_census_port_observed,high,3001,Port,IL,0,0.0
2018-04,8542,us_census_port_observed,high,3002,Port,IL,3753851,5630776.5
2018-04,8542,us_census_port_observed,high,3004,Port,IL,8865234,13297851.0
2018-04,8542,us_census_port_observed,high,3029,Port,IL,93823956,140735934.0
2018-04,8542,us_census_port_observed,high,3104,Port,XX,5660,8490.0
2018-04,8542,us_census_port_observed,high,3126,Port,XX,656164914,984247371.0
2018-04,8542,us_census_port_observed,high,3201,Port,XX,393038,589557.0
2018-04,8542,us_census_port_observed,high,3205,Port,XX,2760755,4141132.5
2018-04,8542,us_census_port_observed,high,3206,Port,XX,5881,8821.5
2018-04,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,3307,Port,XX,807763,1211644.5
2018-04,8542,us_census_port_observed,high,3310,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,3401,Port,XX,89190,133785.0
2018-04,8542,us_census_port_observed,high,3501,Port,XX,198020,297030.0
2018-04,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,3801,Port,XX,467681,701521.5
2018-04,8542,us_census_port_observed,high,3802,Port,XX,862526,1293789.0
2018-04,8542,us_census_port_observed,high,3803,Port,XX,4250,6375.0
2018-04,8542,us_census_port_observed,high,3807,Port,XX,929013,1393519.5
2018-04,8542,us_census_port_observed,high,3901,Port,XX,36250376,54375564.0
2018-04,8542,us_census_port_observed,high,3902,Port,XX,84409,126613.5
2018-04,8542,us_census_port_observed,high,4101,Port,XX,41574413,62361619.5
2018-04,8542,us_census_port_observed,high,4102,Port,XX,4837739,7256608.5
2018-04,8542,us_census_port_observed,high,4103,Port,XX,6875,10312.5
2018-04,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,4110,Port,XX,193533,290299.5
2018-04,8542,us_census_port_observed,high,4115,Port,XX,11533,17299.5
2018-04,8542,us_census_port_observed,high,4501,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,5201,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,5206,Port,XX,2263454,3395181.0
2018-04,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2018-04,8542,us_census_port_observed,high,5301,Port,TX,144543,216814.5
2018-04,8542,us_census_port_observed,high,5309,Port,TX,289688,434532.0
2018-04,8542,us_census_port_observed,high,5401,Port,XX,579436,869154.0
2018-04,8542,us_census_port_observed,high,5501,Port,XX,13573434,20360151.0
2018-04,8542,us_census_port_observed,high,5504,Port,XX,1399292,2098938.0
2018-04,8542,us_census_port_observed,high,5506,Port,XX,173923,260884.5
2018-05,8542,us_census_port_observed,high,-,Port,XX,2047354336,3071031504.0
2018-05,8542,us_census_port_observed,high,0212,Port,XX,62882992,94324488.0
2018-05,8542,us_census_port_observed,high,0401,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,0417,Port,XX,264967,397450.5
2018-05,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,0708,Port,XX,8176,12264.0
2018-05,8542,us_census_port_observed,high,0712,Port,XX,38619,57928.5
2018-05,8542,us_census_port_observed,high,0901,Port,XX,441379,662068.5
2018-05,8542,us_census_port_observed,high,1001,Port,NY,9114,13671.0
2018-05,8542,us_census_port_observed,high,1003,Port,NY,2777326,4165989.0
2018-05,8542,us_census_port_observed,high,1012,Port,NY,5152566,7728849.0
2018-05,8542,us_census_port_observed,high,1101,Port,NY,3654969,5482453.5
2018-05,8542,us_census_port_observed,high,1108,Port,NY,2769238,4153857.0
2018-05,8542,us_census_port_observed,high,1303,Port,XX,9860,14790.0
2018-05,8542,us_census_port_observed,high,1401,Port,XX,75589,113383.5
2018-05,8542,us_census_port_observed,high,1404,Port,XX,12443,18664.5
2018-05,8542,us_census_port_observed,high,1503,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,1512,Port,XX,365492,548238.0
2018-05,8542,us_census_port_observed,high,1601,Port,XX,91913,137869.5
2018-05,8542,us_census_port_observed,high,1603,Port,XX,2742,4113.0
2018-05,8542,us_census_port_observed,high,1703,Port,XX,274249,411373.5
2018-05,8542,us_census_port_observed,high,1704,Port,XX,42139109,63208663.5
2018-05,8542,us_census_port_observed,high,1801,Port,XX,16672,25008.0
2018-05,8542,us_census_port_observed,high,1803,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,1808,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,1901,Port,XX,30854,46281.0
2018-05,8542,us_census_port_observed,high,1910,Port,XX,375394,563091.0
2018-05,8542,us_census_port_observed,high,2002,Port,XX,431058478,646587717.0
2018-05,8542,us_census_port_observed,high,2006,Port,XX,173400,260100.0
2018-05,8542,us_census_port_observed,high,2015,Port,XX,0,0.0
2018-05,8542,us_census_port_observed,high,2301,Port,XX,408308,612462.0
2018-05,8542,us_census_port_observed,high,2302,Port,XX,5109,7663.5
2018-05,8542,us_census_port_observed,high,2304,Port,XX,1830201,2745301.5
2018-05,8542,us_census_port_observed,high,2305,Port,XX,199995,299992.5
2018-05,8542,us_census_port_observed,high,2402,Port,XX,3909528,5864292.0
